01,000001,AZIENDALE,12345678901234567
14,000335,GRUPPO VERDERIO SUPERIORE,12345678901234567
14,000378,PARROCCHIA DI LOMAGNA,12345678901234567
14,000379,PARR.DI USMATE VELATE,12345678901234567
14,000380,PARROCCHIA VALAPERTA,12345678901234567
14,000381,PARR.DI CISANO BERGAMASCO,12345678901234567
14,000382,PARROCCHIA DI SARTIRANA,12345678901234567
14,000383,PARROCCHIA DI IMBERSAGO,12345678901234567
14,000391,GRUPPO DI BRIVIO,12345678901234567
14,000392,GRUPPO S.MARIA HOE,12345678901234567
14,000404,GRUPPO DI BARZAGO,12345678901234567
14,000405,GRUPPO DI VILLA DADDA,12345678901234567
14,000510,GRUPPO DI ROVELLASCA,12345678901234567
14,000511,GRUPPO DI CARNATE,12345678901234567
14,000545,GRUPPO DI BERNAREGGIO,12345678901234567
14,000549,GRUPPO DI VILLA RAVERIO,12345678901234567
14,000627,GRUPPO DI PAGNANO,12345678901234567
14,000629,GRUPPO DI SIRTORI,12345678901234567
14,429,  GRUPPO DI BIASSONO,12345678901234567
15,000002,GRUPPO ABBIATEGRASSO,12345678901234567
15,000015,MILANO,12345678901234567
15,000023,GRUPPO DI BAREGGIO,12345678901234567
15,000106,GRUPPO DI CORNAREDO,12345678901234567
15,000116,GRUPPO DI CUSANO MILANINO,12345678901234567
15,000121,GRUPPO DI PADERNO DUGNANO,20010305113500140
15,000128,GRUPPO DI GAGGIANO,12345678901234567
15,000171,GRUPPO DI MAGENTA,12345678901234567
15,000183,GRUPPO DI MILANINO,12345678901234567
15,000211,PARR.S.STEFANO IN SEGRATE,20010621165515880
15,000239,GRUPPO DI RHO,12345678901234567
15,000288,GRUPPO DI SEGRATE,12345678901234567
15,000296,GRUPPO DI SIZIANO,12345678901234567
15,000323,GRUPPO DI VAPRIO DADDA,12345678901234567
15,000324,GRUPPO DI VAREDO,12345678901234567
15,000347,GRUPPO ACHILLI,12345678901234567
15,000348,GRUPPO ACLI,12345678901234567
15,000349,PARROCCHIA ANNUNCIAZIONE,12345678901234567
15,000350,GRUPPO DI BRUSUGLIO,12345678901234567
15,000351,GRUPPO GHIRELLI,12345678901234567
15,000352,GRUPPO PECORI GIRALDI,12345678901234567
15,000353,GRUPPO DEI SALESIANI,12345678901234567
15,000354,PARROCCHIA S.BERNADETTA,12345678901234567
15,000355,PARROCCHIA S.GIOACHIMO,12345678901234567
15,000356,PAR.S.GIUSEPPE CALASANZIO,12345678901234567
15,000357,PARR.S.GIUSTINA IN AFFORI,12345678901234567
15,000358,PARROCCHIA S.ILDEFONSO,12345678901234567
15,000359,PARR.S.LUCA EVANGELISTA,12345678901234567
15,000360,PAR.S.MARIA DELLE GRAZIE,12345678901234567
15,000361,PAR.S.MARIA DI CARAVAGGIO,12345678901234567
15,000362,PARR.S.MARIA DI LOURDES,12345678901234567
15,000363,PAR.S.MICHELE ARCANGELO,12345678901234567
15,000364,PARR.S.NICOLA IN DERGANO,12345678901234567
15,000365,PARROCCHIA SAN PAOLO,12345678901234567
15,000366,PAR.S.SILVESTRO AL RONCH.,12345678901234567
15,000367,PARROCCHIA SS.REDENTORE,12345678901234567
15,000368,PARROCCHIA SS.TRINITA,12345678901234567
15,000369,CAPRIATE S.GERVASIO,12345678901234567
15,000370,PARROCCHIA SANTO SPIRITO,12345678901234567
15,000371,GRUPPO VERGA,12345678901234567
15,000372,GRUPPO DI VIALBA,12345678901234567
15,000373,GRUPPO VITTUONE,12345678901234567
15,000384,PAR.S.MARTINO DI NIGUARDA,12345678901234567
15,000387,SS.GIOVANNI E PAOLO,12345678901234567
15,000388,S.FILIPPO NERI,12345678901234567
15,000389,PARROCCHIA CORPUS DOMINI,12345678901234567
15,000390,GRUPPO A.I.A.S.,12345678901234567
15,000401,GRUPPO MOTTELLA S.GIORGIO,12345678901234567
15,000412,GRUPPO MASCOLO,12345678901234567
15,000525,GRUPPO ACLI/PEREGO,20020327160636809
15,000526,GRUPPO ACLI/BREMBIO,12345678901234567
15,000527,GRUPPO ACLI/CASTELLEONE,12345678901234567
15,000528,GRUPPO ACLI/PEREGO,12345678901234567
15,000550,GRUPPO PANTIGLIATE,12345678901234567
15,000552,PARROCCHIA S.LUCIA,12345678901234567
15,000559,PESCHIERA BORROMEO,12345678901234567
15,000560,GRUPPO DI SEGURO,12345678901234567
15,000563,S.GIOVANNI BONO,12345678901234567
15,000564,PIOLTELLO,12345678901234567
15,000565,PARROCCHIA DI S.PIO V,12345678901234567
15,000601,DECANATO AFFORI,12345678901234567
15,000602,DECANATO BAGGIO,12345678901234567
15,000603,DECANATO BARONA,12345678901234567
15,000604,DECANATO CAGNOLA,12345678901234567
15,000605,"DECANATO CENTRO ""A""",12345678901234567
15,000606,DECANATO CITTA STUDI,20020108141235400
15,000607,DECANATO FORLANINI,20020108141300170
15,000608,DECANATO GALLARATESE,20020108141352080
15,000609,DECANATO GIAMBELLINO,20020108141409600
15,000610,DECANATO GRATOSOGLIO,20020108141438000
15,000611,DECANATO LAMBRATE,20020108141510510
15,000612,DECANATO NIGUARDA,20020108141523690
15,000613,DECANATO QUARTO OGGIARO,20020108141536490
15,000614,DECANATO ROMANA VITTORIA,20020108141722440
15,000615,DECANATO SAN SIRO,20030207171420882
15,000616,DECANATO SEMPIONE,20020108141805670
15,000617,DECANATO TICINESE,20020108141818960
15,000618,DECANATO TURRO,20020108141832750
15,000619,DECANATO VENEZIA,20030207171403718
15,000620,DECANATO VERCELLINA,20020108141321700
15,000621,DECANATO VIGENTINO,20020108141904600
15,000622,DECANATO ZARA,20020108141929650
15,000623,DE,20020108141921190
15,000630,GRUPPO LANDILLO VITO,12345678901234567
15,000631,GRUPPO AMORE E VITA,12345678901234567
15,000633,PARROCCHIA S.AMBROGIO,12345678901234567
15,000636,SACRO VOLTO,12345678901234567
15,000655,PAR. S. MARIA AUSILIATRICE,19990527104823450
15,000656,GRUPPO DI VIALBA,20020124153925712
15,000666,GRUPPO ENI,20030331140305415
15,000858,PESCHIERA BORROMEO,20020327160639193
16,000016,MANTOVA,12345678901234567
16,000019,PARROCCHIA BAGNOLO S.VITO,12345678901234567
16,000021,PARROCCHIA BANCOLE,12345678901234567
16,000051,PARROCCH.CANNETO S/OGLIO,12345678901234567
16,000078,PARR.CASTIGLIONE STIVIERE,12345678901234567
16,000143,PARROCCHIA DI GROLE,12345678901234567
16,000256,PARROCCHIA SAN BIAGIO,12345678901234567
16,000269,PARROCCHIA SAN PIO X,12345678901234567
16,000315,PARR.TRIPOLI DI S.GIORGIO,12345678901234567
16,000402,GRUPPO CESOLE,20020327160805717
16,000414,GRUPPO CASA DEL SOLE,12345678901234567
16,000415,GR.CORREGGIO MICHELI,12345678901234567
16,000416,GRUPPO DI GOITO,12345678901234567
16,000417,GRUPPO DI LEVATA,12345678901234567
16,000418,GRUPPO DI OSTIGLIA,12345678901234567
16,000419,GRUPPO    POLESINE,12345678901234567
16,000420,GRUPPO RONCOFERRARO,12345678901234567
16,000421,PARROCCHIA SAN GIACOMO,12345678901234567
16,000422,GRUPPO DI SUSTINENTE,12345678901234567
16,000423,GRUPPO DI VILLIMPENTA,12345678901234567
16,000424,GRUPPO VOLTA MANTOVANA,12345678901234567
16,000425,PARROCCHIA SAN BARNABA,12345678901234567
16,000426,PARROCCHIA SAN EGIDIO,12345678901234567
16,000427,PARR.S.MARIA DEL GRADARO,12345678901234567
16,000428,PARROCCHIA SAN PIETRO,12345678901234567
16,000535,GRUPPO DI CARBONARA PO,12345678901234567
16,000645,GONZAGA,12345678901234567
16,000646,ACQUANEGRA S/CHIESE,12345678901234567
16,000653,PONTI SUL MINCIO,12345678901234567
16,000800,DA SISTEMARE,20030521145405421
17,000003,AGRATE,12345678901234567
17,000013,ARCORE,12345678901234567
17,000017,MONZA,12345678901234567
17,000020,BALSAMO,12345678901234567
17,000031,BIASSONO,12345678901234567
17,000040,BRUGHERIO,12345678901234567
17,000042,BUSNAGO,12345678901234567
17,000054,CARATE BRIANZA,12345678901234567
17,000059,CARNATE,12345678901234567
17,000080,CEDERNA,12345678901234567
17,000092,CINISELLO BALSAMO,12345678901234567
17,000102,CONCOREZZO,12345678901234567
17,000107,CORNATE,12345678901234567
17,000113,CRISTO RE,12345678901234567
17,000120,DESIO,12345678901234567
17,000122,DUOMO,12345678901234567
17,000137,GIUSSANO,12345678901234567
17,000163,LISSONE,12345678901234567
17,004002,REGIONE LOMBARDIA,20041105172112984
17,000170,MACHERIO,12345678901234567
17,000191,MUGGIO,12345678901234567
17,000196,NOVA MILANESE,12345678901234567
17,000661,CORREZZANA,20041105172101093
17,000317,LESMO,20041105172015265
17,000214,PAINA,12345678901234567
17,000237,REGINA PACIS,12345678901234567
17,000241,ROBBIANO,12345678901234567
17,000251,SANT ALBINO,12345678901234567
17,000258,SAN CARLO,12345678901234567
17,000261,SAN DONATO,12345678901234567
17,000264,PARROCCHIA SAN FRUTTUOSO,12345678901234567
17,000265,PARROCCHIA DI SAN GERARDO,12345678901234567
17,000271,PARROCCHIA SAN ROCCO,12345678901234567
17,000280,PARROCCHIA DI SAN BIAGIO,12345678901234567
17,000290,GRUPPO DI SEREGNO,12345678901234567
17,000292,GRUPPO DI SESTO,12345678901234567
17,000301,GRUPPO DI SOVICO,12345678901234567
17,000314,GRUPPO DI TREZZO DADDA,12345678901234567
17,000326,GRUPPO DI VEDANO,12345678901234567
17,000341,GRUPPO DI VILLASANTA,12345678901234567
17,000344,GRUPPO DI VIMERCATE,12345678901234567
17,000377,GRUPPO DI VERANO,12345678901234567
17,000534,GRUPPO S.AMBROGIO,12345678901234567
17,000539,GRUPPO S.ALESSANDRO,12345678901234567
17,000625,GRUPPO DI BAREGGIA,12345678901234567
17,000660,GRUPPO DI BRIOSCO,20010604100352200
18,000018,PAVIA,12345678901234567
18,000025,VICARIATO N.2,12345678901234567
18,000218,VICARIATO N.1,12345678901234567
18,000338,VICARIATO N.4,12345678901234567
18,000536,VICARIATO N.5,12345678901234567
18,000538,VICARIATO N.3,12345678901234567
19,000010,GR.APPIANO GENTILE,12345678901234567
19,000019,SARONNO,12345678901234567
19,000046,COMITATO DI CACCIVIO,12345678901234567
19,000061,COMITATO DI CARONNO,12345678901234567
19,000073,GRUP.CAST.BOZZ.CON B.E F.,12345678901234567
19,000093,COMITATO DI CIRIMIDO,12345678901234567
19,000094,COMITATO DI CISLAGO,12345678901234567
19,000098,COMITATO DI COGLIATE,12345678901234567
19,000133,COMITATO DI GERENZANO,12345678901234567
19,000144,COMITATO DI GUANZATE,12345678901234567
19,000153,COMITATO DI LAZZATE,12345678901234567
19,000161,COMITAT.DI LIMIDO COMASCO,12345678901234567
19,000169,COMITATO DI LURATE,12345678901234567
19,000201,COMITATO DI OLTRONA,12345678901234567
19,000204,COMITATO DI ORIGGIO,12345678901234567
19,000224,COMITATO DI PERTUSELLA,12345678901234567
19,000248,COMITATO DI ROVELLO,12345678901234567
19,000317,COMITATO DI TURATE,12345678901234567
19,000319,COMITATO DI UBOLDO,12345678901234567
19,000332,COMITATO DI VENIANO,12345678901234567
19,000628,BULGARO GRASSO,12345678901234567
20,000005,GRUPPO DI ALBAVILLA,12345678901234567
20,000020,SEVESO,12345678901234567
20,000024,GRUPPO DI BARLASSINA,12345678901234567
20,000032,GRUPPO DI BINZAGO,12345678901234567
20,000039,GRUPPO DI BOVISIO,12345678901234567
20,000045,GRUPPO DI CABIATE,12345678901234567
20,000052,GRUPPO DI CANTU,12345678901234567
20,000104,GRUPPO DI COPRENO,12345678901234567
20,000146,GRUPPO DI INVERIGO,12345678901234567
20,000150,GRUPPO DI CAMNAGO,20020704161726421
20,000158,GRUPPO LENTATE S/SEVESO,12345678901234567
20,000160,GRUPPO DI LIMBIATE,12345678901234567
20,000174,GRUPPO DI MARIANO COMENSE,12345678901234567
20,000178,GRUPPO DI MEDA,12345678901234567
20,000524,GRUPPO DI CARUGO,12345678901234567
20,000544,GRUPPO DI MORNATTA,12345678901234567
20,000556,S.GIORGIO LIMBIATE,12345678901234567
20,000561,GRUPPO DI CESANO MADERNO,12345678901234567
20,000661,COGLIATE,20020624164648876
21,000014,GRUPPO DI ARDENNO,12345678901234567
21,000021,SONDRIO,12345678901234567
21,000038,GRUPPO DI BORMIO,12345678901234567
21,000067,GRUPPO DI CASPOGGIO,12345678901234567
21,000090,GRUPPO DI CHIAVENNA,12345678901234567
21,000111,GRUP.DI COSIO VALTELLINO,12345678901234567
21,000118,GRUPPO DI DELEBIO,12345678901234567
21,000151,GRUPPO DI LANZADA,12345678901234567
21,000165,GRUPPO DI LIVIGNO,12345678901234567
21,000177,GRUP.DI MAZZO VALTELLINA,12345678901234567
21,000189,GRUPPO DI MORBEGNO,12345678901234567
21,000298,GRUPPO DI SONDALO,12345678901234567
21,000307,GRUPPO DI TIRANO,12345678901234567
21,000310,GRUPPO TORRE S.MARIA,12345678901234567
21,000321,GRUPPO DI VALDIDENTRO,12345678901234567
21,000375,GRUPPO DI PREMANA,12345678901234567
22,000007,PARROCCH.ALBIGNANO DADDA,12345678901234567
22,000022,TREVIGLIO,12345678901234567
22,000125,PARROCCHIA FARA DADDA,12345678901234567
22,000184,PARROCCH.DI MISANO DADDA,12345678901234567
22,000286,GRUPPO DI CARAVAGGIO,12345678901234567
22,000647,CAPRIATE S.GERVASIO,12345678901234567
23,000001,GR.ABBIATE GUAZZONE,12345678901234567
23,000023,VARESE,20000612180615460
23,000030,GRUPPO DI BESOZZO,12345678901234567
23,000058,GRUPPO DI CARNAGO,12345678901234567
23,000069,GRUPPO CASSANO MAGNAGO,12345678901234567
23,000130,GRUPPO DI GAVIRATE,12345678901234567
23,000131,GRUPPO DI GAZZADA,12345678901234567
23,000152,GRUPPO DI LAVENO,12345678901234567
23,000167,GRUPPO DI LUINO,12345678901234567
23,000172,GRUPPO DI MALNATE,12345678901234567
23,000297,GRUPPO DI SOMMA LOMBARDO,12345678901234567
23,000311,GRUPPO DI TRADATE,12345678901234567
23,000327,GRUPPO DI VEDANO OLONA,12345678901234567
23,000339,GRUPPO DI VIGGIU,12345678901234567
23,000376,GRUPPO VENEGONO INFERIORE,12345678901234567
23,000403,GRUPPO DI COMERIO,12345678901234567
23,000502,GR.CASA RIPOSO MOLINA,12345678901234567
23,000503,GRUPPO DI CASCIAGO,19990701152036860
23,000504,GRUPPO DI BEDERO,12345678901234567
23,000506,GRUPPO DI BESNATE,12345678901234567
23,000507,GRUPPO DI BARASSO,12345678901234567
23,000512,GRUPPO USSL 3,12345678901234567
23,000519,GRUPPO CLIVIO,12345678901234567
23,000520,GRUPPO DI INDUNO OLONA,12345678901234567
23,000521,GRUPPO DI CELLINA,12345678901234567
23,000522,GRUPPO SACRA FAMIGLIA,12345678901234567
23,000529,GRUPPO DI CITTIGLIO,12345678901234567
23,000532,GRUPPO DI PORTO CERESIO,12345678901234567
23,000542,GRUPPO DI MORAZZONE,12345678901234567
23,000543,GRUPPO DI COTTOLENGO,12345678901234567
23,000553,GRUPPO EMODIALIZZATI,12345678901234567
23,000650,GRUPPO DI GEMONIO,12345678901234567
24,000024,SEZIONE LOMBARDA,12345678901234567
25,000652,GRUPPO BUSTE DA LETTERA,12345678901234567
26,000888,ABBONATI IN TRENO,20030604162535866
27,000027,BUSTO ARSIZIO,12345678901234567
27,000076,CASTELLANZA,20020702153251883
27,000656,S.GIOVANNI,12345678901234567
27,000657,S.MICHELE,12345678901234567
27,000658,S.CUORE,12345678901234567
27,000659,S.GIUSEPPE,12345678901234567
27,000660,S.EDOARDO,12345678901234567
27,000661,S.ANNA,12345678901234567
27,000662,S.CROCE,12345678901234567
27,000663,SS.APOSTOLI,12345678901234567
27,000664,MADONNA REGINA,12345678901234567
27,000665,REDENTORE,12345678901234567
27,000666,BEATA GIULIANA,12345678901234567
27,000667,SACCONAGO,12345678901234567
27,000668,BORSANO,12345678901234567
27,000669,FAGNANO OLONA,19991209155908620
27,000670,OLGIATE OLONA,12345678901234567
27,000671,BIENATE,12345678901234567
27,000672,SOLBIATE OLONA,12345678901234567
27,000673,FERNO,12345678901234567
27,000674,LONATE,12345678901234567
27,000675,SAMARATE,12345678901234567
27,000676,MAGNAGO,12345678901234567
27,000677,MARNATE,12345678901234567
28,000017,GRUPPO DI ARLUNO,20021127175155087
28,000028,MAGENTA/RHO,12345678901234567
28,000638,GRUPPO BAREGGIO,12345678901234567
28,000639,GRUPPO DI CORNAREDO,12345678901234567
28,000640,GRUPPO DI MAGENTA,12345678901234567
28,000641,GRUPPO DI RHO,12345678901234567
28,000651,GRUPPO DI VITTUONE,12345678901234567
28,000682,GRUPPO DI ABBIATEGRASSO,20000307102725320
30,300001,SCANDIANO,19991007133713960
30,300002,FIDENZA,19991007133721650
30,300003,SASSUOLO,19991007133729230
30,300004,CAST.SOTTO POVIGLIO,19991007133801200
30,300005,MODENA,19991007133807680
30,300006,REGGIO EMILIA,19991007133815260
30,300007,PARMA,19991007133832060
31,310001,EMPOLI,19991007133919520
31,310002,FIRENZE,19991007133924680
31,310003,MONTEVARCHI,19991007133930890
31,310004,MASSA CARRARA,19991007134024940
31,310005,VIAREGGIO,19991007133949070
31,310006,SIENA,19991007133952910
31,310007,GROSSETO,19991007134000380
31,310008,LADISPOLI,19991007134007250
31,310009,ROMA,19991007134011370
31,310010,AREZZO,19991007134018240
31,310011,LIVORNO,19991007134035040
31,310012,PONTEDERA,19991007134100970
32,320001,CHIETI,19991007134652050
32,320002,ISERNIA,19991007134705340
33,330001,NAPOLI,19991007134202540
33,330002,SALERNO,19991007134209840
33,330003,SCAFATI,19991007134218030
33,330004,EBOLI,19991007134229730
33,330005,SAPRI,19991007134235330
33,330006,POTENZA,19991007134242690
33,330007,BENEVENTO,19991007134248510
33,330008,CAPUA,19991007134256480
33,330009,CASERTA,19991007134301360
33,330010,PIEDIMONTE,20000229113800130
33,330011,AVELLINO,19991007134316630
33,330012,BATTIPAGLIA,19991007134322840
33,330013,NOCERA,19991007134328550
33,330014,CASORIA,19991007134332340
33,330015,CAVA DEI TIRRENI,20000221141959420
33,330016,CASTELLAMMARE,20000301161140440
34,340001,FOGGIA,19991007134400240
34,340002,S.SEVERO,19991007134404580
34,340003,GALATINA,19991007134412220
34,340004,LECCE,19991007134417380
34,340005,MAGLIE,20000202160225360
35,350001,RAGUSA,19991007134439900
35,350002,SCICLI,19991007134448190
35,350003,SIRACUSA,19991007134453690
35,350004,REGGIO CALABRIA,19991007134500770
36,360001,SASSARI,20000202101423730
36,360002,CAGLIARI,20000202101450040
36,360003,TEMPIO PAUSANIA,20000202101514050
37,000037,PRATO,20000303160054740
11,100129,NICO,20030917160948403
17,000662,BESANA BRIANZA                ,20101026121314298
